Board_ID,Voltage_Input_V,Voltage_5V_Out,Voltage_3V3_Out,Ripple_5V_mV,Ripple_3V3_mV,Current_Draw_mA,Temperature_Reg_C,Clock_Freq_MHz
F-T02,12.102861086879075,4.275518048507792,3.2842698983756367,167.65634292369538,31.308777306857795,307.75300843693424,85.26351555022981,15.981478541528904
F-T03,12.014163097055302,4.282564664851263,3.2511750054242463,138.39836672119458,25.72102210492092,319.32315046229894,96.03655293458024,15.988780459668256
F-T04,12.066490598912827,4.188693079029868,3.272810063974556,139.96869392100785,29.06237043848451,321.8199166445648,86.95910934737032,15.97930148104358
F-T05,11.99226890744763,3.9632162405271893,3.263524639103321,161.81906588915047,28.132568552825248,333.8892916928375,87.4135671386276,15.99430661326522
F-C01,12.08501421988188,5.011054638355011,3.295767962731341,9.60258743968509,7.436536701033836,151.4395247838714,41.03378844468749,14.755713880175254
F-C02,11.973560759845038,4.983680381022688,3.298241787750934,14.020071152558529,7.621843552038782,139.8150280131279,40.782032624859205,14.641055203868856
F-C03,12.08817389587243,4.9900670630154345,3.305678208995412,17.750720659748445,5.915579829242329,151.82166068822613,37.82332940470583,14.631195476165963
F-C04,11.943919608624734,5.021724511266135,3.310982919707674,13.640625287229822,8.925998415280766,143.4502168169304,43.27864399629797,14.164299592849712
F-C05,11.940403291658548,4.980506494466437,3.298446434480747,13.121223011869002,7.796319428349628,141.94441440536977,43.54860790533524,14.53662197350096
F-V01,14.933387955886618,5.140607423766003,3.2956557423419004,34.478662989469555,18.4909191830423,161.32907566254923,66.06756481347048,15.998460272568716
F-V02,15.360457144504686,5.1116153486568665,3.3910581406521834,32.38676006819271,11.949998327652548,153.0634752793318,64.36503252380503,16.000377611626593
F-V03,16.198309949590183,5.085244616341569,3.310602539903962,29.427347386110224,19.41200498577209,177.59628989474498,63.38952157229637,15.999535533112097
F-V04,15.51610972153525,5.081916199775916,3.4296905826035022,30.78448716198151,18.048963375180627,168.40528586373372,60.020364999828764,15.99930331378189
F-V05,14.193169614206635,5.121605753731933,3.4202952181362423,31.937983329174294,18.01833117492659,156.8910983761467,66.33866048468204,16.000369963104063
F-V06,14.999211184902821,5.1466979273767395,3.432237828372941,24.868867089179616,17.99199734209952,144.25573999485798,60.70980818384889,15.99907510743217
F-V07,15.216244496808871,5.177631692835528,3.427079935353347,33.39571450510398,17.143265947619177,151.61927940961516,64.14939587045255,16.00035623552399
F-V08,15.387170985656379,5.1046811703729675,3.392030381875152,32.7745518582489,15.00194878047984,164.8859199805649,69.64226763950101,16.00045254032285
F-V09,15.969011902651552,5.114741291521193,3.2988452800777264,29.341415370074618,12.800115231867363,157.42271631465547,69.97791946910468,16.000251325863907
F-V10,15.918392062965218,5.17427153841329,3.3747386150967973,33.33947140368085,16.537311922283088,146.82523663997182,64.48767141341912,16.00010477952819
